service_id,date,exception_type
RR_SA_LZD_1410,20250303,1
RR_SA_LZP_1410,20250303,1
RR_SA_RL1_1345,20250303,1
RR_SA_RL1_1355,20250303,1
RR_SA_RL1_1405,20250303,1
RR_SA_RL18_0725,20250303,1
RR_SA_RL18_1358,20250303,1
RR_SA_RL18_1400,20250303,1
RR_SA_RL18_1437,20250303,1
RR_SA_RL19_1430,20250303,1
RR_SA_RL21_0715,20250303,1
RR_SA_RL22_1355,20250303,1
RR_SA_RL22_1422,20250303,1
RR_SA_RL23_1605,20250303,1
RR_SA_RL23_2120,20250303,1
RR_SA_RL3_0820,20250303,1
RR_SA_RL3_1405,20250303,1
RR_SA_RL5_1705,20250303,1
RR_SA_RL6_1400,20250303,1
RR_SA_RL8_1303,20250303,1
RR_SA_RL8_1400,20250303,1
RR_SA_RL9_0730,20250303,1
RR_SA_RL9_1408,20250303,1
RR_SA_RL9_1415,20250303,1
RR_SA_RLH_2212,20250303,1
RR_SA_LZC_1410,20250304,1
RR_SA_LZD_1410,20250304,1
RR_SA_LZP_1410,20250304,1
RR_SA_RL1_1345,20250304,1
RR_SA_RL1_1355,20250304,1
RR_SA_RL1_1405,20250304,1
RR_SA_RL18_0725,20250304,1
RR_SA_RL18_1358,20250304,1
RR_SA_RL18_1400,20250304,1
RR_SA_RL18_1437,20250304,1
RR_SA_RL19_1430,20250304,1
RR_SA_RL21_0715,20250304,1
RR_SA_RL22_1355,20250304,1
RR_SA_RL22_1422,20250304,1
RR_SA_RL23_1605,20250304,1
RR_SA_RL23_2120,20250304,1
RR_SA_RL3_0820,20250304,1
RR_SA_RL3_1405,20250304,1
RR_SA_RL5_1705,20250304,1
RR_SA_RL6_1400,20250304,1
RR_SA_RL8_1303,20250304,1
RR_SA_RL8_1400,20250304,1
RR_SA_RL9_0730,20250304,1
RR_SA_RL9_1408,20250304,1
RR_SA_RL9_1415,20250304,1
RR_SA_RLH_2212,20250304,1
RR_SA_LZC_1410,20250305,1
RR_SA_LZD_1410,20250305,1
RR_SA_LZP_1410,20250305,1
RR_SA_RL1_1345,20250305,1
RR_SA_RL1_1355,20250305,1
RR_SA_RL1_1405,20250305,1
RR_SA_RL18_0725,20250305,1
RR_SA_RL18_1358,20250305,1
RR_SA_RL18_1400,20250305,1
RR_SA_RL18_1437,20250305,1
RR_SA_RL19_1430,20250305,1
RR_SA_RL21_0715,20250305,1
RR_SA_RL22_1355,20250305,1
RR_SA_RL22_1422,20250305,1
RR_SA_RL23_1605,20250305,1
RR_SA_RL23_2120,20250305,1
RR_SA_RL3_0820,20250305,1
RR_SA_RL3_1405,20250305,1
RR_SA_RL5_1705,20250305,1
RR_SA_RL6_1400,20250305,1
RR_SA_RL8_1303,20250305,1
RR_SA_RL8_1400,20250305,1
RR_SA_RL9_0730,20250305,1
RR_SA_RL9_1408,20250305,1
RR_SA_RL9_1415,20250305,1
RR_SA_RLH_2212,20250305,1
RR_SA_LZC_1410,20250306,1
RR_SA_LZD_1410,20250306,1
RR_SA_LZP_1410,20250306,1
RR_SA_RL1_1345,20250306,1
RR_SA_RL1_1355,20250306,1
RR_SA_RL1_1405,20250306,1
RR_SA_RL18_0725,20250306,1
RR_SA_RL18_1358,20250306,1
RR_SA_RL18_1400,20250306,1
RR_SA_RL18_1437,20250306,1
RR_SA_RL19_1430,20250306,1
RR_SA_RL21_0715,20250306,1
RR_SA_RL22_1355,20250306,1
RR_SA_RL22_1422,20250306,1
RR_SA_RL23_1605,20250306,1
RR_SA_RL23_2120,20250306,1
RR_SA_RL3_0820,20250306,1
RR_SA_RL3_1405,20250306,1
RR_SA_RL5_1705,20250306,1
RR_SA_RL6_1400,20250306,1
RR_SA_RL8_1303,20250306,1
RR_SA_RL8_1400,20250306,1
RR_SA_RL9_0730,20250306,1
RR_SA_RL9_1408,20250306,1
RR_SA_RL9_1415,20250306,1
RR_SA_RLH_2212,20250306,1
RR_SA_LZC_1410,20250310,1
RR_SA_LZD_1410,20250310,1
RR_SA_LZP_1410,20250310,1
RR_SA_RL1_1345,20250310,1
RR_SA_RL1_1355,20250310,1
RR_SA_RL1_1405,20250310,1
RR_SA_RL18_0725,20250310,1
RR_SA_RL18_1358,20250310,1
RR_SA_RL18_1400,20250310,1
RR_SA_RL18_1437,20250310,1
RR_SA_RL19_1430,20250310,1
RR_SA_RL21_0715,20250310,1
RR_SA_RL22_1355,20250310,1
RR_SA_RL22_1422,20250310,1
RR_SA_RL23_1605,20250310,1
RR_SA_RL23_2120,20250310,1
RR_SA_RL3_0820,20250310,1
RR_SA_RL3_1405,20250310,1
RR_SA_RL5_1705,20250310,1
RR_SA_RL6_1400,20250310,1
RR_SA_RL8_1303,20250310,1
RR_SA_RL8_1400,20250310,1
RR_SA_RL9_0730,20250310,1
RR_SA_RL9_1408,20250310,1
RR_SA_RL9_1415,20250310,1
RR_SA_RLH_2212,20250310,1
RR_SA_LZC_1410,20250311,1
RR_SA_LZD_1410,20250311,1
RR_SA_LZP_1410,20250311,1
RR_SA_RL1_1345,20250311,1
RR_SA_RL1_1355,20250311,1
RR_SA_RL1_1405,20250311,1
RR_SA_RL18_0725,20250311,1
RR_SA_RL18_1358,20250311,1
RR_SA_RL18_1400,20250311,1
RR_SA_RL18_1437,20250311,1
RR_SA_RL19_1430,20250311,1
RR_SA_RL21_0715,20250311,1
RR_SA_RL22_1355,20250311,1
RR_SA_RL22_1422,20250311,1
RR_SA_RL23_1605,20250311,1
RR_SA_RL23_2120,20250311,1
RR_SA_RL3_0820,20250311,1
RR_SA_RL3_1405,20250311,1
RR_SA_RL5_1705,20250311,1
RR_SA_RL6_1400,20250311,1
RR_SA_RL8_1303,20250311,1
RR_SA_RL8_1400,20250311,1
RR_SA_RL9_0730,20250311,1
RR_SA_RL9_1408,20250311,1
RR_SA_RL9_1415,20250311,1
RR_SA_RLH_2212,20250311,1
RR_SA_LZC_1410,20250312,1
RR_SA_LZD_1410,20250312,1
RR_SA_LZP_1410,20250312,1
RR_SA_RL1_1345,20250312,1
RR_SA_RL1_1355,20250312,1
RR_SA_RL1_1405,20250312,1
RR_SA_RL18_0725,20250312,1
RR_SA_RL18_1358,20250312,1
RR_SA_RL18_1400,20250312,1
RR_SA_RL18_1437,20250312,1
RR_SA_RL19_1430,20250312,1
RR_SA_RL21_0715,20250312,1
RR_SA_RL22_1355,20250312,1
RR_SA_RL22_1422,20250312,1
RR_SA_RL23_1605,20250312,1
RR_SA_RL23_2120,20250312,1
RR_SA_RL3_0820,20250312,1
RR_SA_RL3_1405,20250312,1
RR_SA_RL5_1705,20250312,1
RR_SA_RL6_1400,20250312,1
RR_SA_RL8_1303,20250312,1
RR_SA_RL8_1400,20250312,1
RR_SA_RL9_0730,20250312,1
RR_SA_RL9_1408,20250312,1
RR_SA_RL9_1415,20250312,1
RR_SA_RLH_2212,20250312,1
RR_SA_LZC_1410,20250313,1
RR_SA_LZD_1410,20250313,1
RR_SA_LZP_1410,20250313,1
RR_SA_RL1_1345,20250313,1
RR_SA_RL1_1355,20250313,1
RR_SA_RL1_1405,20250313,1
RR_SA_RL18_0725,20250313,1
RR_SA_RL18_1358,20250313,1
RR_SA_RL18_1400,20250313,1
RR_SA_RL18_1437,20250313,1
RR_SA_RL19_1430,20250313,1
RR_SA_RL21_0715,20250313,1
RR_SA_RL22_1355,20250313,1
RR_SA_RL22_1422,20250313,1
RR_SA_RL23_1605,20250313,1
RR_SA_RL23_2120,20250313,1
RR_SA_RL3_0820,20250313,1
RR_SA_RL3_1405,20250313,1
RR_SA_RL5_1705,20250313,1
RR_SA_RL6_1400,20250313,1
RR_SA_RL8_1303,20250313,1
RR_SA_RL8_1400,20250313,1
RR_SA_RL9_0730,20250313,1
RR_SA_RL9_1408,20250313,1
RR_SA_RL9_1415,20250313,1
RR_SA_RLH_2212,20250313,1
RR_SA_LZC_1410,20250317,1
RR_SA_LZD_1410,20250317,1
RR_SA_LZP_1410,20250317,1
RR_SA_RL1_1345,20250317,1
RR_SA_RL1_1355,20250317,1
RR_SA_RL1_1405,20250317,1
RR_SA_RL18_0725,20250317,1
RR_SA_RL18_1358,20250317,1
RR_SA_RL18_1400,20250317,1
RR_SA_RL18_1437,20250317,1
RR_SA_RL19_1430,20250317,1
RR_SA_RL21_0715,20250317,1
RR_SA_RL22_1355,20250317,1
RR_SA_RL22_1422,20250317,1
RR_SA_RL23_1605,20250317,1
RR_SA_RL23_2120,20250317,1
RR_SA_RL3_0820,20250317,1
RR_SA_RL3_1405,20250317,1
RR_SA_RL5_1705,20250317,1
RR_SA_RL6_1400,20250317,1
RR_SA_RL8_1303,20250317,1
RR_SA_RL8_1400,20250317,1
RR_SA_RL9_0730,20250317,1
RR_SA_RL9_1408,20250317,1
RR_SA_RL9_1415,20250317,1
RR_SA_RLH_2212,20250317,1
RR_SA_LZC_1410,20250318,1
RR_SA_LZD_1410,20250318,1
RR_SA_LZP_1410,20250318,1
RR_SA_RL1_1345,20250318,1
RR_SA_RL1_1355,20250318,1
RR_SA_RL1_1405,20250318,1
RR_SA_RL18_0725,20250318,1
RR_SA_RL18_1358,20250318,1
RR_SA_RL18_1400,20250318,1
RR_SA_RL18_1437,20250318,1
RR_SA_RL19_1430,20250318,1
RR_SA_RL21_0715,20250318,1
RR_SA_RL22_1355,20250318,1
RR_SA_RL22_1422,20250318,1
RR_SA_RL23_1605,20250318,1
RR_SA_RL23_2120,20250318,1
RR_SA_RL3_0820,20250318,1
RR_SA_RL3_1405,20250318,1
RR_SA_RL5_1705,20250318,1
RR_SA_RL6_1400,20250318,1
RR_SA_RL8_1303,20250318,1
RR_SA_RL8_1400,20250318,1
RR_SA_RL9_0730,20250318,1
RR_SA_RL9_1408,20250318,1
RR_SA_RL9_1415,20250318,1
RR_SA_RLH_2212,20250318,1
RR_SA_LZC_1410,20250319,1
RR_SA_LZD_1410,20250319,1
RR_SA_LZP_1410,20250319,1
RR_SA_RL1_1345,20250319,1
RR_SA_RL1_1355,20250319,1
RR_SA_RL1_1405,20250319,1
RR_SA_RL18_0725,20250319,1
RR_SA_RL18_1358,20250319,1
RR_SA_RL18_1400,20250319,1
RR_SA_RL18_1437,20250319,1
RR_SA_RL19_1430,20250319,1
RR_SA_RL21_0715,20250319,1
RR_SA_RL22_1355,20250319,1
RR_SA_RL22_1422,20250319,1
RR_SA_RL23_1605,20250319,1
RR_SA_RL23_2120,20250319,1
RR_SA_RL3_0820,20250319,1
RR_SA_RL3_1405,20250319,1
RR_SA_RL5_1705,20250319,1
RR_SA_RL6_1400,20250319,1
RR_SA_RL8_1303,20250319,1
RR_SA_RL8_1400,20250319,1
RR_SA_RL9_0730,20250319,1
RR_SA_RL9_1408,20250319,1
RR_SA_RL9_1415,20250319,1
RR_SA_RLH_2212,20250319,1
RR_SA_LZC_1410,20250320,1
RR_SA_LZD_1410,20250320,1
RR_SA_LZP_1410,20250320,1
RR_SA_RL1_1345,20250320,1
RR_SA_RL1_1355,20250320,1
RR_SA_RL1_1405,20250320,1
RR_SA_RL18_0725,20250320,1
RR_SA_RL18_1358,20250320,1
RR_SA_RL18_1400,20250320,1
RR_SA_RL18_1437,20250320,1
RR_SA_RL19_1430,20250320,1
RR_SA_RL21_0715,20250320,1
RR_SA_RL22_1355,20250320,1
RR_SA_RL22_1422,20250320,1
RR_SA_RL23_1605,20250320,1
RR_SA_RL23_2120,20250320,1
RR_SA_RL3_0820,20250320,1
RR_SA_RL3_1405,20250320,1
RR_SA_RL5_1705,20250320,1
RR_SA_RL6_1400,20250320,1
RR_SA_RL8_1303,20250320,1
RR_SA_RL8_1400,20250320,1
RR_SA_RL9_0730,20250320,1
RR_SA_RL9_1408,20250320,1
RR_SA_RL9_1415,20250320,1
RR_SA_RLH_2212,20250320,1
RR_SA_LZC_1410,20250324,1
RR_SA_LZD_1410,20250324,1
RR_SA_LZP_1410,20250324,1
RR_SA_RL1_1345,20250324,1
RR_SA_RL1_1355,20250324,1
RR_SA_RL1_1405,20250324,1
RR_SA_RL18_0725,20250324,1
RR_SA_RL18_1358,20250324,1
RR_SA_RL18_1400,20250324,1
RR_SA_RL18_1437,20250324,1
RR_SA_RL19_1430,20250324,1
RR_SA_RL21_0715,20250324,1
RR_SA_RL22_1355,20250324,1
RR_SA_RL22_1422,20250324,1
RR_SA_RL23_1605,20250324,1
RR_SA_RL23_2120,20250324,1
RR_SA_RL3_0820,20250324,1
RR_SA_RL3_1405,20250324,1
RR_SA_RL5_1705,20250324,1
RR_SA_RL6_1400,20250324,1
RR_SA_RL8_1303,20250324,1
RR_SA_RL8_1400,20250324,1
RR_SA_RL9_0730,20250324,1
RR_SA_RL9_1408,20250324,1
RR_SA_RL9_1415,20250324,1
RR_SA_RLH_2212,20250324,1
RR_SA_LZC_1410,20250325,1
RR_SA_LZD_1410,20250325,1
RR_SA_LZP_1410,20250325,1
RR_SA_RL1_1345,20250325,1
RR_SA_RL1_1355,20250325,1
RR_SA_RL1_1405,20250325,1
RR_SA_RL18_0725,20250325,1
RR_SA_RL18_1358,20250325,1
RR_SA_RL18_1400,20250325,1
RR_SA_RL18_1437,20250325,1
RR_SA_RL19_1430,20250325,1
RR_SA_RL21_0715,20250325,1
RR_SA_RL22_1355,20250325,1
RR_SA_RL22_1422,20250325,1
RR_SA_RL23_1605,20250325,1
RR_SA_RL23_2120,20250325,1
RR_SA_RL3_0820,20250325,1
RR_SA_RL3_1405,20250325,1
RR_SA_RL5_1705,20250325,1
RR_SA_RL6_1400,20250325,1
RR_SA_RL8_1303,20250325,1
RR_SA_RL8_1400,20250325,1
RR_SA_RL9_0730,20250325,1
RR_SA_RL9_1408,20250325,1
RR_SA_RL9_1415,20250325,1
RR_SA_RLH_2212,20250325,1
RR_SA_LZC_1410,20250326,1
RR_SA_LZD_1410,20250326,1
RR_SA_LZP_1410,20250326,1
RR_SA_RL1_1345,20250326,1
RR_SA_RL1_1355,20250326,1
RR_SA_RL1_1405,20250326,1
RR_SA_RL18_0725,20250326,1
RR_SA_RL18_1358,20250326,1
RR_SA_RL18_1400,20250326,1
RR_SA_RL18_1437,20250326,1
RR_SA_RL19_1430,20250326,1
RR_SA_RL21_0715,20250326,1
RR_SA_RL22_1355,20250326,1
RR_SA_RL22_1422,20250326,1
RR_SA_RL23_1605,20250326,1
RR_SA_RL23_2120,20250326,1
RR_SA_RL3_0820,20250326,1
RR_SA_RL3_1405,20250326,1
RR_SA_RL5_1705,20250326,1
RR_SA_RL6_1400,20250326,1
RR_SA_RL8_1303,20250326,1
RR_SA_RL8_1400,20250326,1
RR_SA_RL9_0730,20250326,1
RR_SA_RL9_1408,20250326,1
RR_SA_RL9_1415,20250326,1
RR_SA_RLH_2212,20250326,1
RR_SA_LZC_1410,20250327,1
RR_SA_LZD_1410,20250327,1
RR_SA_LZP_1410,20250327,1
RR_SA_RL1_1345,20250327,1
RR_SA_RL1_1355,20250327,1
RR_SA_RL1_1405,20250327,1
RR_SA_RL18_0725,20250327,1
RR_SA_RL18_1358,20250327,1
RR_SA_RL18_1400,20250327,1
RR_SA_RL18_1437,20250327,1
RR_SA_RL19_1430,20250327,1
RR_SA_RL21_0715,20250327,1
RR_SA_RL22_1355,20250327,1
RR_SA_RL22_1422,20250327,1
RR_SA_RL23_1605,20250327,1
RR_SA_RL23_2120,20250327,1
RR_SA_RL3_0820,20250327,1
RR_SA_RL3_1405,20250327,1
RR_SA_RL5_1705,20250327,1
RR_SA_RL6_1400,20250327,1
RR_SA_RL8_1303,20250327,1
RR_SA_RL8_1400,20250327,1
RR_SA_RL9_0730,20250327,1
RR_SA_RL9_1408,20250327,1
RR_SA_RL9_1415,20250327,1
RR_SA_RLH_2212,20250327,1
RR_SA_LZC_1410,20250331,1
RR_SA_LZD_1410,20250331,1
RR_SA_LZP_1410,20250331,1
RR_SA_RL1_1345,20250331,1
RR_SA_RL1_1355,20250331,1
RR_SA_RL1_1405,20250331,1
RR_SA_RL18_0725,20250331,1
RR_SA_RL18_1358,20250331,1
RR_SA_RL18_1400,20250331,1
RR_SA_RL18_1437,20250331,1
RR_SA_RL19_1430,20250331,1
RR_SA_RL21_0715,20250331,1
RR_SA_RL22_1355,20250331,1
RR_SA_RL22_1422,20250331,1
RR_SA_RL23_1605,20250331,1
RR_SA_RL23_2120,20250331,1
RR_SA_RL3_0820,20250331,1
RR_SA_RL3_1405,20250331,1
RR_SA_RL5_1705,20250331,1
RR_SA_RL6_1400,20250331,1
RR_SA_RL8_1303,20250331,1
RR_SA_RL8_1400,20250331,1
RR_SA_RL9_0730,20250331,1
RR_SA_RL9_1408,20250331,1
RR_SA_RL9_1415,20250331,1
RR_SA_RLH_2212,20250331,1
RR_SA_LZC_1410,20250401,1
RR_SA_LZD_1410,20250401,1
RR_SA_LZP_1410,20250401,1
RR_SA_RL1_1345,20250401,1
RR_SA_RL1_1355,20250401,1
RR_SA_RL1_1405,20250401,1
RR_SA_RL18_0725,20250401,1
RR_SA_RL18_1358,20250401,1
RR_SA_RL18_1400,20250401,1
RR_SA_RL18_1437,20250401,1
RR_SA_RL19_1430,20250401,1
RR_SA_RL21_0715,20250401,1
RR_SA_RL22_1355,20250401,1
RR_SA_RL22_1422,20250401,1
RR_SA_RL23_1605,20250401,1
RR_SA_RL23_2120,20250401,1
RR_SA_RL3_0820,20250401,1
RR_SA_RL3_1405,20250401,1
RR_SA_RL5_1705,20250401,1
RR_SA_RL6_1400,20250401,1
RR_SA_RL8_1303,20250401,1
RR_SA_RL8_1400,20250401,1
RR_SA_RL9_0730,20250401,1
RR_SA_RL9_1408,20250401,1
RR_SA_RL9_1415,20250401,1
RR_SA_RLH_2212,20250401,1
RR_SA_LZC_1410,20250402,1
RR_SA_LZD_1410,20250402,1
RR_SA_LZP_1410,20250402,1
RR_SA_RL1_1345,20250402,1
RR_SA_RL1_1355,20250402,1
RR_SA_RL1_1405,20250402,1
RR_SA_RL18_0725,20250402,1
RR_SA_RL18_1358,20250402,1
RR_SA_RL18_1400,20250402,1
RR_SA_RL18_1437,20250402,1
RR_SA_RL19_1430,20250402,1
RR_SA_RL21_0715,20250402,1
RR_SA_RL22_1355,20250402,1
RR_SA_RL22_1422,20250402,1
RR_SA_RL23_1605,20250402,1
RR_SA_RL23_2120,20250402,1
RR_SA_RL3_0820,20250402,1
RR_SA_RL3_1405,20250402,1
RR_SA_RL5_1705,20250402,1
RR_SA_RL6_1400,20250402,1
RR_SA_RL8_1303,20250402,1
RR_SA_RL8_1400,20250402,1
RR_SA_RL9_0730,20250402,1
RR_SA_RL9_1408,20250402,1
RR_SA_RL9_1415,20250402,1
RR_SA_RLH_2212,20250402,1
RR_SA_LZC_1410,20250403,1
RR_SA_LZD_1410,20250403,1
RR_SA_LZP_1410,20250403,1
RR_SA_RL1_1345,20250403,1
RR_SA_RL1_1355,20250403,1
RR_SA_RL1_1405,20250403,1
RR_SA_RL18_0725,20250403,1
RR_SA_RL18_1358,20250403,1
RR_SA_RL18_1400,20250403,1
RR_SA_RL18_1437,20250403,1
RR_SA_RL19_1430,20250403,1
RR_SA_RL21_0715,20250403,1
RR_SA_RL22_1355,20250403,1
RR_SA_RL22_1422,20250403,1
RR_SA_RL23_1605,20250403,1
RR_SA_RL23_2120,20250403,1
RR_SA_RL3_0820,20250403,1
RR_SA_RL3_1405,20250403,1
RR_SA_RL5_1705,20250403,1
RR_SA_RL6_1400,20250403,1
RR_SA_RL8_1303,20250403,1
RR_SA_RL8_1400,20250403,1
RR_SA_RL9_0730,20250403,1
RR_SA_RL9_1408,20250403,1
RR_SA_RL9_1415,20250403,1
RR_SA_RLH_2212,20250403,1
RR_SA_LZC_1410,20250407,1
RR_SA_LZD_1410,20250407,1
RR_SA_LZP_1410,20250407,1
RR_SA_RL1_1345,20250407,1
RR_SA_RL1_1355,20250407,1
RR_SA_RL1_1405,20250407,1
RR_SA_RL18_0725,20250407,1
RR_SA_RL18_1358,20250407,1
RR_SA_RL18_1400,20250407,1
RR_SA_RL18_1437,20250407,1
RR_SA_RL19_1430,20250407,1
RR_SA_RL21_0715,20250407,1
RR_SA_RL22_1355,20250407,1
RR_SA_RL22_1422,20250407,1
RR_SA_RL23_1605,20250407,1
RR_SA_RL23_2120,20250407,1
RR_SA_RL3_0820,20250407,1
RR_SA_RL3_1405,20250407,1
RR_SA_RL5_1705,20250407,1
RR_SA_RL6_1400,20250407,1
RR_SA_RL8_1303,20250407,1
RR_SA_RL8_1400,20250407,1
RR_SA_RL9_0730,20250407,1
RR_SA_RL9_1408,20250407,1
RR_SA_RL9_1415,20250407,1
RR_SA_RLH_2212,20250407,1
RR_SA_LZC_1410,20250408,1
RR_SA_LZD_1410,20250408,1
RR_SA_LZP_1410,20250408,1
RR_SA_RL1_1345,20250408,1
RR_SA_RL1_1355,20250408,1
RR_SA_RL1_1405,20250408,1
RR_SA_RL18_0725,20250408,1
RR_SA_RL18_1358,20250408,1
RR_SA_RL18_1400,20250408,1
RR_SA_RL18_1437,20250408,1
RR_SA_RL19_1430,20250408,1
RR_SA_RL21_0715,20250408,1
RR_SA_RL22_1355,20250408,1
RR_SA_RL22_1422,20250408,1
RR_SA_RL23_1605,20250408,1
RR_SA_RL23_2120,20250408,1
RR_SA_RL3_0820,20250408,1
RR_SA_RL3_1405,20250408,1
RR_SA_RL5_1705,20250408,1
RR_SA_RL6_1400,20250408,1
RR_SA_RL8_1303,20250408,1
RR_SA_RL8_1400,20250408,1
RR_SA_RL9_0730,20250408,1
RR_SA_RL9_1408,20250408,1
RR_SA_RL9_1415,20250408,1
RR_SA_RLH_2212,20250408,1
RR_SA_LZC_1410,20250409,1
RR_SA_LZD_1410,20250409,1
RR_SA_LZP_1410,20250409,1
RR_SA_RL1_1345,20250409,1
RR_SA_RL1_1355,20250409,1
RR_SA_RL1_1405,20250409,1
RR_SA_RL18_0725,20250409,1
RR_SA_RL18_1358,20250409,1
RR_SA_RL18_1400,20250409,1
RR_SA_RL18_1437,20250409,1
RR_SA_RL19_1430,20250409,1
RR_SA_RL21_0715,20250409,1
RR_SA_RL22_1355,20250409,1
RR_SA_RL22_1422,20250409,1
RR_SA_RL23_1605,20250409,1
RR_SA_RL23_2120,20250409,1
RR_SA_RL3_0820,20250409,1
RR_SA_RL3_1405,20250409,1
RR_SA_RL5_1705,20250409,1
RR_SA_RL6_1400,20250409,1
RR_SA_RL8_1303,20250409,1
RR_SA_RL8_1400,20250409,1
RR_SA_RL9_0730,20250409,1
RR_SA_RL9_1408,20250409,1
RR_SA_RL9_1415,20250409,1
RR_SA_RLH_2212,20250409,1
RR_SA_LZC_1410,20250410,1
RR_SA_LZD_1410,20250410,1
RR_SA_LZP_1410,20250410,1
RR_SA_RL1_1345,20250410,1
RR_SA_RL1_1355,20250410,1
RR_SA_RL1_1405,20250410,1
RR_SA_RL18_0725,20250410,1
RR_SA_RL18_1358,20250410,1
RR_SA_RL18_1400,20250410,1
RR_SA_RL18_1437,20250410,1
RR_SA_RL19_1430,20250410,1
RR_SA_RL21_0715,20250410,1
RR_SA_RL22_1355,20250410,1
RR_SA_RL22_1422,20250410,1
RR_SA_RL23_1605,20250410,1
RR_SA_RL23_2120,20250410,1
RR_SA_RL3_0820,20250410,1
RR_SA_RL3_1405,20250410,1
RR_SA_RL5_1705,20250410,1
RR_SA_RL6_1400,20250410,1
RR_SA_RL8_1303,20250410,1
RR_SA_RL8_1400,20250410,1
RR_SA_RL9_0730,20250410,1
RR_SA_RL9_1408,20250410,1
RR_SA_RL9_1415,20250410,1
RR_SA_RLH_2212,20250410,1
RR_SA_LZC_1410,20250414,1
RR_SA_LZD_1410,20250414,1
RR_SA_LZP_1410,20250414,1
RR_SA_RL1_1345,20250414,1
RR_SA_RL1_1355,20250414,1
RR_SA_RL1_1405,20250414,1
RR_SA_RL18_0725,20250414,1
RR_SA_RL18_1358,20250414,1
RR_SA_RL18_1400,20250414,1
RR_SA_RL18_1437,20250414,1
RR_SA_RL19_1430,20250414,1
RR_SA_RL21_0715,20250414,1
RR_SA_RL22_1355,20250414,1
RR_SA_RL22_1422,20250414,1
RR_SA_RL23_1605,20250414,1
RR_SA_RL23_2120,20250414,1
RR_SA_RL3_0820,20250414,1
RR_SA_RL3_1405,20250414,1
RR_SA_RL5_1705,20250414,1
RR_SA_RL6_1400,20250414,1
RR_SA_RL8_1303,20250414,1
RR_SA_RL8_1400,20250414,1
RR_SA_RL9_0730,20250414,1
RR_SA_RL9_1408,20250414,1
RR_SA_RL9_1415,20250414,1
RR_SA_RLH_2212,20250414,1
RR_SA_LZC_1410,20250415,1
RR_SA_LZD_1410,20250415,1
RR_SA_LZP_1410,20250415,1
RR_SA_RL1_1345,20250415,1
RR_SA_RL1_1355,20250415,1
RR_SA_RL1_1405,20250415,1
RR_SA_RL18_0725,20250415,1
RR_SA_RL18_1358,20250415,1
RR_SA_RL18_1400,20250415,1
RR_SA_RL18_1437,20250415,1
RR_SA_RL19_1430,20250415,1
RR_SA_RL21_0715,20250415,1
RR_SA_RL22_1355,20250415,1
RR_SA_RL22_1422,20250415,1
RR_SA_RL23_1605,20250415,1
RR_SA_RL23_2120,20250415,1
RR_SA_RL3_0820,20250415,1
RR_SA_RL3_1405,20250415,1
RR_SA_RL5_1705,20250415,1
RR_SA_RL6_1400,20250415,1
RR_SA_RL8_1303,20250415,1
RR_SA_RL8_1400,20250415,1
RR_SA_RL9_0730,20250415,1
RR_SA_RL9_1408,20250415,1
RR_SA_RL9_1415,20250415,1
RR_SA_RLH_2212,20250415,1
RR_SA_LZC_1410,20250416,1
RR_SA_LZD_1410,20250416,1
RR_SA_LZP_1410,20250416,1
RR_SA_RL1_1345,20250416,1
RR_SA_RL1_1355,20250416,1
RR_SA_RL1_1405,20250416,1
RR_SA_RL18_0725,20250416,1
RR_SA_RL18_1358,20250416,1
RR_SA_RL18_1400,20250416,1
RR_SA_RL18_1437,20250416,1
RR_SA_RL19_1430,20250416,1
RR_SA_RL21_0715,20250416,1
RR_SA_RL22_1355,20250416,1
RR_SA_RL22_1422,20250416,1
RR_SA_RL23_1605,20250416,1
RR_SA_RL23_2120,20250416,1
RR_SA_RL3_0820,20250416,1
RR_SA_RL3_1405,20250416,1
RR_SA_RL5_1705,20250416,1
RR_SA_RL6_1400,20250416,1
RR_SA_RL8_1303,20250416,1
RR_SA_RL8_1400,20250416,1
RR_SA_RL9_0730,20250416,1
RR_SA_RL9_1408,20250416,1
RR_SA_RL9_1415,20250416,1
RR_SA_RLH_2212,20250416,1
RR_SA_LZC_1410,20250421,1
RR_SA_LZD_1410,20250421,1
RR_SA_LZP_1410,20250421,1
RR_SA_RL1_1345,20250421,1
RR_SA_RL1_1355,20250421,1
RR_SA_RL1_1405,20250421,1
RR_SA_RL18_0725,20250421,1
RR_SA_RL18_1358,20250421,1
RR_SA_RL18_1400,20250421,1
RR_SA_RL18_1437,20250421,1
RR_SA_RL19_1430,20250421,1
RR_SA_RL21_0715,20250421,1
RR_SA_RL22_1355,20250421,1
RR_SA_RL22_1422,20250421,1
RR_SA_RL23_1605,20250421,1
RR_SA_RL23_2120,20250421,1
RR_SA_RL3_0820,20250421,1
RR_SA_RL3_1405,20250421,1
RR_SA_RL5_1705,20250421,1
RR_SA_RL6_1400,20250421,1
RR_SA_RL8_1303,20250421,1
RR_SA_RL8_1400,20250421,1
RR_SA_RL9_0730,20250421,1
RR_SA_RL9_1408,20250421,1
RR_SA_RL9_1415,20250421,1
RR_SA_RLH_2212,20250421,1
RR_SA_LZC_1410,20250422,1
RR_SA_LZD_1410,20250422,1
RR_SA_LZP_1410,20250422,1
RR_SA_RL1_1345,20250422,1
RR_SA_RL1_1355,20250422,1
RR_SA_RL1_1405,20250422,1
RR_SA_RL18_0725,20250422,1
RR_SA_RL18_1358,20250422,1
RR_SA_RL18_1400,20250422,1
